HGNC,PPIC,isa,FPLX,Cyclophilin
HGNC,PPID,isa,FPLX,Cyclophilin
HGNC,PPIE,isa,FPLX,Cyclophilin
HGNC,PPIF,isa,FPLX,Cyclophilin
HGNC,PPIH,isa,FPLX,Cyclophilin
HGNC,PPIL1,isa,FPLX,Cyclophilin
HGNC,PPIL2,isa,FPLX,Cyclophilin
HGNC,PPIL3,isa,FPLX,Cyclophilin
HGNC,PPIL4,isa,FPLX,Cyclophilin
HGNC,PPIL6,isa,FPLX,Cyclophilin
HGNC,PPWD1,isa,FPLX,Cyclophilin
HGNC,PPIAL4A,isa,FPLX,Cyclophilin
HGNC,PPIAL4C,isa,FPLX,Cyclophilin
HGNC,PPIAL4G,isa,FPLX,Cyclophilin
HGNC,DDR1,isa,FPLX,DDR
HGNC,DDR2,isa,FPLX,DDR
HGNC,DSG1,isa,FPLX,Desmoglein
HGNC,DSG2,isa,FPLX,Desmoglein
HGNC,DSG3,isa,FPLX,Desmoglein
HGNC,DSG4,isa,FPLX,Desmoglein
HGNC,DGKA,isa,FPLX,DGK
HGNC,DGKB,isa,FPLX,DGK
HGNC,DGKD,isa,FPLX,DGK
HGNC,DGKG,isa,FPLX,DGK
HGNC,DGKH,isa,FPLX,DGK
HGNC,DGKQ,isa,FPLX,DGK
HGNC,DGKZ,isa,FPLX,DGK
HGNC,DGKE,isa,FPLX,DGK
HGNC,DGKI,isa,FPLX,DGK
HGNC,DGKK,isa,FPLX,DGK
HGNC,DNM1,isa,FPLX,DNM
HGNC,DNM2,isa,FPLX,DNM
HGNC,DNM3,isa,FPLX,DNM
HGNC,DNM3,isa,FPLX,DNM
HGNC,DRD1,isa,FPLX,DRD
HGNC,DRD2,isa,FPLX,DRD
HGNC,DRD3,isa,FPLX,DRD
HGNC,DRD4,isa,FPLX,DRD
HGNC,DRD5,isa,FPLX,DRD
HGNC,DVL1,isa,FPLX,DVL
HGNC,DVL2,isa,FPLX,DVL
HGNC,DVL3,isa,FPLX,DVL
HGNC,E2F1,isa,FPLX,E2F
HGNC,E2F2,isa,FPLX,E2F
HGNC,E2F3,isa,FPLX,E2F
HGNC,E2F4,isa,FPLX,E2F
HGNC,E2F5,isa,FPLX,E2F
HGNC,E2F6,isa,FPLX,E2F
HGNC,E2F7,isa,FPLX,E2F
HGNC,E2F8,isa,FPLX,E2F
HGNC,EDN1,isa,FPLX,EDN
HGNC,EDN2,isa,FPLX,EDN
HGNC,EDN3,isa,FPLX,EDN
HGNC,AREG,isa,FPLX,EGFR_ligand
HGNC,EGF,isa,FPLX,EGFR_ligand
HGNC,TGFA,isa,FPLX,EGFR_ligand
HGNC,HBEGF,isa,FPLX,EGFR_ligand
HGNC,BTC,isa,FPLX,EGFR_ligand
HGNC,EREG,isa,FPLX,EGFR_ligand
HGNC,EPGN,isa,FPLX,EGFR_ligand
HGNC,EGR1,isa,FPLX,EGR
HGNC,EGR2,isa,FPLX,EGR
HGNC,EGR3,isa,FPLX,EGR
HGNC,EGR4,isa,FPLX,EGR
HGNC,EIF4A1,isa,FPLX,EIF4A
HGNC,EIF4A2,isa,FPLX,EIF4A
HGNC,EIF4A3,isa,FPLX,EIF4A
HGNC,AZU1,isa,FPLX,ELA
HGNC,CELA1,isa,FPLX,ELA
HGNC,CELA2A,isa,FPLX,ELA
HGNC,CELA2B,isa,FPLX,ELA
HGNC,CELA3A,isa,FPLX,ELA
HGNC,CELA3B,isa,FPLX,ELA
HGNC,CTRC,isa,FPLX,ELA
HGNC,ELANE,isa,FPLX,ELA
HGNC,PRTN3,isa,FPLX,ELA
HGNC,ENO1,isa,FPLX,ENO
HGNC,ENO2,isa,FPLX,ENO
HGNC,ENO3,isa,FPLX,ENO
HGNC,ENO4,isa,FPLX,ENO
HGNC,EPHA1,isa,FPLX,Ephrin_receptor
HGNC,EPHA2,isa,FPLX,Ephrin_receptor
HGNC,EPHA3,isa,FPLX,Ephrin_receptor
HGNC,EPHA4,isa,FPLX,Ephrin_receptor
HGNC,EPHA5,isa,FPLX,Ephrin_receptor
HGNC,EPHA6,isa,FPLX,Ephrin_receptor
HGNC,EPHA7,isa,FPLX,Ephrin_receptor
HGNC,EPHA8,isa,FPLX,Ephrin_receptor
HGNC,EPHB1,isa,FPLX,Ephrin_receptor
HGNC,EPHB2,isa,FPLX,Ephrin_receptor
HGNC,EPHB3,isa,FPLX,Ephrin_receptor
HGNC,EPHB4,isa,FPLX,Ephrin_receptor
HGNC,EPHB6,isa,FPLX,Ephrin_receptor
HGNC,EPHA10,isa,FPLX,Ephrin_receptor
HGNC,EPN1,isa,FPLX,EPN
HGNC,EPN2,isa,FPLX,EPN
HGNC,EPN3,isa,FPLX,EPN
HGNC,CLINT1,isa,FPLX,EPN
HGNC,ESR1,isa,FPLX,ESR
HGNC,ESR2,isa,FPLX,ESR
HGNC,FLOT1,isa,FPLX,FLOT
HGNC,FLOT2,isa,FPLX,FLOT
HGNC,FLRT1,isa,FPLX,FLRT
HGNC,FLRT2,isa,FPLX,FLRT
HGNC,FLRT3,isa,FPLX,FLRT
HGNC,FZD1,isa,FPLX,FZD
HGNC,FZD10,isa,FPLX,FZD
HGNC,FZD2,isa,FPLX,FZD
HGNC,FZD3,isa,FPLX,FZD
HGNC,FZD4,isa,FPLX,FZD
HGNC,FZD5,isa,FPLX,FZD
HGNC,FZD6,isa,FPLX,FZD
HGNC,FZD7,isa,FPLX,FZD
HGNC,FZD8,isa,FPLX,FZD
HGNC,FZD9,isa,FPLX,FZD
HGNC,GABRA1,isa,FPLX,GABR
HGNC,GABRA2,isa,FPLX,GABR
HGNC,GABRA3,isa,FPLX,GABR
HGNC,GABRA4,isa,FPLX,GABR
HGNC,GABRA5,isa,FPLX,GABR
HGNC,GABRA6,isa,FPLX,GABR
HGNC,GABRB1,isa,FPLX,GABR
HGNC,GABRB2,isa,FPLX,GABR
HGNC,GABRB3,isa,FPLX,GABR
HGNC,GABRD,isa,FPLX,GABR
HGNC,GABRE,isa,FPLX,GABR
HGNC,GABRG1,isa,FPLX,GABR
HGNC,GABRG2,isa,FPLX,GABR
HGNC,GABRG3,isa,FPLX,GABR
HGNC,GABRP,isa,FPLX,GABR
HGNC,GABRQ,isa,FPLX,GABR
HGNC,GABRR1,isa,FPLX,GABR
HGNC,GABRR2,isa,FPLX,GABR
HGNC,GABRR3,isa,FPLX,GABR
HGNC,AXL,isa,FPLX,GAS6_receptor
HGNC,MERTK,isa,FPLX,GAS6_receptor
HGNC,TYRO3,isa,FPLX,GAS6_receptor
HGNC,GATA1,isa,FPLX,GATA
HGNC,GATA2,isa,FPLX,GATA
HGNC,GATA3,isa,FPLX,GATA
HGNC,GATA4,isa,FPLX,GATA
HGNC,GATA5,isa,FPLX,GATA
HGNC,GATA6,isa,FPLX,GATA
HGNC,GNB1,isa,FPLX,G_beta
HGNC,GNB2,isa,FPLX,G_beta
HGNC,GNB3,isa,FPLX,G_beta
HGNC,GNB4,isa,FPLX,G_beta
HGNC,GNB5,isa,FPLX,G_beta
HGNC,GNG10,isa,FPLX,G_gamma
HGNC,GNG11,isa,FPLX,G_gamma
HGNC,GNG12,isa,FPLX,G_gamma
HGNC,GNG13,isa,FPLX,G_gamma
HGNC,GNG2,isa,FPLX,G_gamma
HGNC,GNG3,isa,FPLX,G_gamma
HGNC,GNG4,isa,FPLX,G_gamma
HGNC,GNG5,isa,FPLX,G_gamma
HGNC,GNG7,isa,FPLX,G_gamma
HGNC,GNG8,isa,FPLX,G_gamma
HGNC,GNGT1,isa,FPLX,G_gamma
HGNC,GNGT2,isa,FPLX,G_gamma
HGNC,GPX1,isa,FPLX,GPX
HGNC,GPX2,isa,FPLX,GPX
HGNC,GPX3,isa,FPLX,GPX
HGNC,GPX4,isa,FPLX,GPX
HGNC,GPX5,isa,FPLX,GPX
HGNC,GPX6,isa,FPLX,GPX
HGNC,GPX7,isa,FPLX,GPX
HGNC,GPX8,isa,FPLX,GPX
HGNC,GRIA1,isa,FPLX,GRIA
HGNC,GRIA2,isa,FPLX,GRIA
HGNC,GRIA3,isa,FPLX,GRIA
HGNC,GRIA4,isa,FPLX,GRIA
FPLX,ADRBK,isa,FPLX,GRK
HGNC,GRK1,isa,FPLX,GRK
HGNC,GRK4,isa,FPLX,GRK
HGNC,GRK5,isa,FPLX,GRK
HGNC,GRK6,isa,FPLX,GRK
HGNC,GRK7,isa,FPLX,GRK
HGNC,GRM1,isa,FPLX,GRM
HGNC,GRM2,isa,FPLX,GRM
HGNC,GRM3,isa,FPLX,GRM
HGNC,GRM4,isa,FPLX,GRM
HGNC,GRM5,isa,FPLX,GRM
HGNC,GRM6,isa,FPLX,GRM
HGNC,GRM7,isa,FPLX,GRM
HGNC,GRM8,isa,FPLX,GRM
HGNC,GSTA1,isa,FPLX,GST
HGNC,GSTA2,isa,FPLX,GST
HGNC,GSTA3,isa,FPLX,GST
HGNC,GSTA4,isa,FPLX,GST
HGNC,GSTA5,isa,FPLX,GST
HGNC,GSTK1,isa,FPLX,GST
HGNC,GSTM1,isa,FPLX,GST
HGNC,GSTM2,isa,FPLX,GST
HGNC,GSTM3,isa,FPLX,GST
HGNC,GSTM4,isa,FPLX,GST
HGNC,GSTM5,isa,FPLX,GST
HGNC,GSTO1,isa,FPLX,GST
HGNC,GSTO2,isa,FPLX,GST
HGNC,GSTP1,isa,FPLX,GST
HGNC,GSTT1,isa,FPLX,GST
HGNC,GSTT2,isa,FPLX,GST
HGNC,GSTZ1,isa,FPLX,GST
HGNC,GSTT2B,isa,FPLX,GST
HGNC,GUCY2C,isa,FPLX,GUCY
HGNC,GUCY2D,isa,FPLX,GUCY
HGNC,GUCY2F,isa,FPLX,GUCY
HGNC,NPR1,isa,FPLX,GUCY
HGNC,NPR2,isa,FPLX,GUCY
HGNC,DHH,isa,FPLX,Hedgehog
HGNC,IHH,isa,FPLX,Hedgehog
HGNC,SHH,isa,FPLX,Hedgehog
HGNC,HES1,isa,FPLX,HES
HGNC,HES2,isa,FPLX,HES
HGNC,HES3,isa,FPLX,HES
HGNC,HES4,isa,FPLX,HES
HGNC,HES5,isa,FPLX,HES
HGNC,HES6,isa,FPLX,HES
HGNC,HES7,isa,FPLX,HES
HGNC,HLA-DRA,isa,FPLX,HLA_DR
HGNC,HLA-DRB1,isa,FPLX,HLA_DR
HGNC,HLA-DRB3,isa,FPLX,HLA_DR
HGNC,HLA-DRB4,isa,FPLX,HLA_DR
HGNC,HLA-DRB5,isa,FPLX,HLA_DR
HGNC,HMOX1,isa,FPLX,HMOX
HGNC,HMOX2,isa,FPLX,HMOX
HGNC,HSPA12A,isa,FPLX,HSPA
HGNC,HSPA12B,isa,FPLX,HSPA
HGNC,HSPA13,isa,FPLX,HSPA
HGNC,HSPA14,isa,FPLX,HSPA
HGNC,HSPA1A,isa,FPLX,HSPA
HGNC,HSPA1B,isa,FPLX,HSPA
HGNC,HSPA1L,isa,FPLX,HSPA
HGNC,HSPA2,isa,FPLX,HSPA
HGNC,HSPA4,isa,FPLX,HSPA
HGNC,HSPA4L,isa,FPLX,HSPA
HGNC,HSPA5,isa,FPLX,HSPA
HGNC,HSPA6,isa,FPLX,HSPA
HGNC,HSPA8,isa,FPLX,HSPA
HGNC,HSPA9,isa,FPLX,HSPA
HGNC,HSPH1,isa,FPLX,HSPA
HGNC,HYOU1,isa,FPLX,HSPA
HGNC,HSPB1,isa,FPLX,HSPB
HGNC,HSPB2,isa,FPLX,HSPB
HGNC,HSPB8,isa,FPLX,HSPB
HGNC,IGFBP1,isa,FPLX,IGFBP
HGNC,IGFBP2,isa,FPLX,IGFBP
HGNC,IGFBP3,isa,FPLX,IGFBP
HGNC,IGFBP4,isa,FPLX,IGFBP
HGNC,IGFBP5,isa,FPLX,IGFBP
HGNC,IGFBP6,isa,FPLX,IGFBP
HGNC,IGFBP7,isa,FPLX,IGFBP
HGNC,CHUK,isa,FPLX,IKK_family
HGNC,IKBKB,isa,FPLX,IKK_family
HGNC,IKBKG,isa,FPLX,IKK_family
HGNC,IKBKE,isa,FPLX,IKK_family
HGNC,TBK1,isa,FPLX,IKK_family
HGNC,IGF1R,isa,FPLX,INSR
HGNC,INS,isa,FPLX,INS
HGNC,INSR,isa,FPLX,INSR
HGNC,INSRR,isa,FPLX,INSR
HGNC,IRS1,isa,FPLX,IRS
HGNC,IRS2,isa,FPLX,IRS
HGNC,IRS4,isa,FPLX,IRS
HGNC,IRX1,isa,FPLX,IRX
HGNC,IRX2,isa,FPLX,IRX
HGNC,IRX3,isa,FPLX,IRX
HGNC,IRX4,isa,FPLX,IRX
HGNC,IRX5,isa,FPLX,IRX
HGNC,IRX6,isa,FPLX,IRX
HGNC,MKX,isa,FPLX,IRX
HGNC,KLK1,isa,FPLX,KLK
HGNC,KLK10,isa,FPLX,KLK
HGNC,KLK11,isa,FPLX,KLK
HGNC,KLK12,isa,FPLX,KLK
HGNC,KLK13,isa,FPLX,KLK
HGNC,KLK14,isa,FPLX,KLK
HGNC,KLK15,isa,FPLX,KLK
HGNC,KLK2,isa,FPLX,KLK
HGNC,KLK3,isa,FPLX,KLK
HGNC,KLK4,isa,FPLX,KLK
HGNC,KLK5,isa,FPLX,KLK
HGNC,KLK6,isa,FPLX,KLK
HGNC,KLK7,isa,FPLX,KLK
HGNC,KLK8,isa,FPLX,KLK
HGNC,KLK9,isa,FPLX,KLK
HGNC,KLKB1,isa,FPLX,KLK
HGNC,MAF,isa,FPLX,MAF
HGNC,MAFA,isa,FPLX,MAF
HGNC,MAFB,isa,FPLX,MAF
HGNC,MAFF,isa,FPLX,MAF
HGNC,MAFG,isa,FPLX,MAF
HGNC,MAFK,isa,FPLX,MAF
HGNC,MAPK8,isa,FPLX,JNK
HGNC,MAPK9,isa,FPLX,JNK
HGNC,MAPK10,isa,FPLX,JNK
FPLX,JNK,isa,FPLX,MAPK
HGNC,MEF2A,isa,FPLX,MEF2
HGNC,MEF2C,isa,FPLX,MEF2
HGNC,MEF2D,isa,FPLX,MEF2
HGNC,MEF2B,isa,FPLX,MEF2
HGNC,MYH1,isa,FPLX,MYH
HGNC,MYH10,isa,FPLX,MYH
HGNC,MYH11,isa,FPLX,MYH
HGNC,MYH13,isa,FPLX,MYH
HGNC,MYH14,isa,FPLX,MYH
HGNC,MYH15,isa,FPLX,MYH
HGNC,MYH2,isa,FPLX,MYH
HGNC,MYH3,isa,FPLX,MYH
HGNC,MYH4,isa,FPLX,MYH
HGNC,MYH6,isa,FPLX,MYH
HGNC,MYH7,isa,FPLX,MYH
HGNC,MYH7B,isa,FPLX,MYH
HGNC,MYH8,isa,FPLX,MYH
HGNC,MYH9,isa,FPLX,MYH
HGNC,MYO5A,isa,FPLX,MYH
HGNC,MYL1,isa,FPLX,MYL_alkali
HGNC,MYL3,isa,FPLX,MYL_alkali
HGNC,MYL4,isa,FPLX,MYL_alkali
HGNC,MYL6,isa,FPLX,MYL_alkali
HGNC,MYL6B,isa,FPLX,MYL_alkali
HGNC,MYL10,isa,FPLX,MYL_regulatory
HGNC,MYL12A,isa,FPLX,MYL_regulatory
HGNC,MYL12B,isa,FPLX,MYL_regulatory
HGNC,MYL2,isa,FPLX,MYL_regulatory
HGNC,MYL5,isa,FPLX,MYL_regulatory
HGNC,MYL7,isa,FPLX,MYL_regulatory
HGNC,MYL9,isa,FPLX,MYL_regulatory
HGNC,MYLPF,isa,FPLX,MYL_regulatory
HGNC,MYL2,isa,FPLX,MYL_slow
HGNC,MYL3,isa,FPLX,MYL_slow
HGNC,MYL6B,isa,FPLX,MYL_slow
FPLX,MYL_alkali,isa,FPLX,MYL
FPLX,MYL_regulatory,isa,FPLX,MYL
FPLX,MYL_slow,isa,FPLX,MYL
HGNC,KAT8,isa,FPLX,MYST
HGNC,KAT7,isa,FPLX,MYST
HGNC,KAT6A,isa,FPLX,MYST
HGNC,KAT6B,isa,FPLX,MYST
HGNC,KAT5,isa,FPLX,MYST
HGNC,NCOA1,isa,FPLX,NCOA
HGNC,NCOA2,isa,FPLX,NCOA
HGNC,NCOA3,isa,FPLX,NCOA
HGNC,NCOR1,isa,FPLX,NCOR
HGNC,NCOR2,isa,FPLX,NCOR
HGNC,NDRG1,isa,FPLX,NDRG
HGNC,NDRG2,isa,FPLX,NDRG
HGNC,NDRG3,isa,FPLX,NDRG
HGNC,NDRG4,isa,FPLX,NDRG
HGNC,NKD1,isa,FPLX,NKD
HGNC,NKD2,isa,FPLX,NKD
HGNC,NOS1,isa,FPLX,NOS
HGNC,NOS2,isa,FPLX,NOS
HGNC,NOS3,isa,FPLX,NOS
HGNC,NOTCH1,isa,FPLX,Notch
HGNC,NOTCH2,isa,FPLX,Notch
HGNC,NOTCH3,isa,FPLX,Notch
HGNC,NOTCH4,isa,FPLX,Notch
HGNC,NRG1,isa,FPLX,NRG_1_2
HGNC,NRG2,isa,FPLX,NRG_1_2
HGNC,NRG3,isa,FPLX,NRG_3_4
HGNC,NRG4,isa,FPLX,NRG_3_4
FPLX,NRG_1_2,isa,FPLX,NRG
FPLX,NRG_3_4,isa,FPLX,NRG
HGNC,NTRK1,isa,FPLX,NTRK
HGNC,NTRK2,isa,FPLX,NTRK
HGNC,NTRK3,isa,FPLX,NTRK
HGNC,P2RX1,isa,FPLX,P2RX
HGNC,P2RX2,isa,FPLX,P2RX
HGNC,P2RX3,isa,FPLX,P2RX
HGNC,P2RX4,isa,FPLX,P2RX
HGNC,P2RX5,isa,FPLX,P2RX
HGNC,P2RX6,isa,FPLX,P2RX
HGNC,P2RX7,isa,FPLX,P2RX
HGNC,P2RY1,isa,FPLX,P2RY
HGNC,P2RY2,isa,FPLX,P2RY
HGNC,P2RY4,isa,FPLX,P2RY
HGNC,P2RY6,isa,FPLX,P2RY
HGNC,P2RY8,isa,FPLX,P2RY
HGNC,P2RY10,isa,FPLX,P2RY
HGNC,P2RY11,isa,FPLX,P2RY
HGNC,P2RY12,isa,FPLX,P2RY
HGNC,P2RY13,isa,FPLX,P2RY
HGNC,P2RY14,isa,FPLX,P2RY
HGNC,LPAR4,isa,FPLX,P2RY
HGNC,LPAR6,isa,FPLX,P2RY
HGNC,PARVA,isa,FPLX,PARV
HGNC,PARVB,isa,FPLX,PARV
HGNC,PARVG,isa,FPLX,PARV
HGNC,PBX1,isa,FPLX,PBX
HGNC,PBX2,isa,FPLX,PBX
HGNC,PBX3,isa,FPLX,PBX
HGNC,PBX4,isa,FPLX,PBX
HGNC,PDE1A,isa,FPLX,PDE1
HGNC,PDE1B,isa,FPLX,PDE1
HGNC,PDE1C,isa,FPLX,PDE1
HGNC,PDE2A,isa,FPLX,PDE
HGNC,PDE3A,isa,FPLX,PDE3
HGNC,PDE3B,isa,FPLX,PDE3
HGNC,PDE4A,isa,FPLX,PDE4
HGNC,PDE4B,isa,FPLX,PDE4
HGNC,PDE4C,isa,FPLX,PDE4
HGNC,PDE4D,isa,FPLX,PDE4
HGNC,PDE6A,isa,FPLX,PDE6
HGNC,PDE6B,isa,FPLX,PDE6
HGNC,PDE6C,isa,FPLX,PDE6
HGNC,PDE7A,isa,FPLX,PDE7
HGNC,PDE7B,isa,FPLX,PDE7
HGNC,PDE8A,isa,FPLX,PDE8
HGNC,PDE8B,isa,FPLX,PDE8
HGNC,PDE9A,isa,FPLX,PDE
HGNC,PDE10A,isa,FPLX,PDE
HGNC,PDE11A,isa,FPLX,PDE
FPLX,PDE1,isa,FPLX,PDE
FPLX,PDE3,isa,FPLX,PDE
FPLX,PDE4,isa,FPLX,PDE
FPLX,PDE6,isa,FPLX,PDE
FPLX,PDE7,isa,FPLX,PDE
FPLX,PDE8,isa,FPLX,PDE
HGNC,PDK1,isa,FPLX,PDK
HGNC,PDK2,isa,FPLX,PDK
HGNC,PDK3,isa,FPLX,PDK
HGNC,PDK4,isa,FPLX,PDK
HGNC,PFN1,isa,FPLX,PFN
HGNC,PFN2,isa,FPLX,PFN
HGNC,PFN3,isa,FPLX,PFN
HGNC,PFN4,isa,FPLX,PFN
HGNC,PIK3CA,isa,FPLX,PI3K_p110
HGNC,PIK3CB,isa,FPLX,PI3K_p110
HGNC,PIK3CD,isa,FPLX,PI3K_p110
HGNC,PIK3CG,isa,FPLX,PI3K_p110
HGNC,PIK3R1,isa,FPLX,PI3K_p85
HGNC,PIK3R2,isa,FPLX,PI3K_p85
HGNC,PIK3R3,isa,FPLX,PIK3R_I
HGNC,PIK3R4,isa,FPLX,PIK3R_I
HGNC,PIK3R5,isa,FPLX,PIK3R_I
HGNC,PIK3R6,isa,FPLX,PIK3R_I
FPLX,PI3K_p85,isa,FPLX,PIK3R_I
FPLX,PI3K_p110,partof,FPLX,PI3K
FPLX,PIK3R_I,partof,FPLX,PI3K
HGNC,PKIA,isa,FPLX,PKI
HGNC,PKIB,isa,FPLX,PKI
HGNC,PKIG,isa,FPLX,PKI
HGNC,PLA2G1B,isa,FPLX,PLA2
HGNC,PLA2G2A,isa,FPLX,PLA2G2
HGNC,PLA2G2C,isa,FPLX,PLA2G2
HGNC,PLA2G2D,isa,FPLX,PLA2G2
HGNC,PLA2G2E,isa,FPLX,PLA2G2
HGNC,PLA2G2F,isa,FPLX,PLA2G2
HGNC,PLA2G3,isa,FPLX,PLA2
HGNC,PLA2G4A,isa,FPLX,PLA2G4
HGNC,PLA2G4C,isa,FPLX,PLA2G4
HGNC,PLA2G4D,isa,FPLX,PLA2G4
HGNC,PLA2G5,isa,FPLX,PLA2
HGNC,PLA2G6,isa,FPLX,PLA2
HGNC,PLA2G7,isa,FPLX,PLA2
HGNC,PLA2G10,isa,FPLX,PLA2
HGNC,PLA2G12A,isa,FPLX,PLA2
HGNC,PLA2G12B,isa,FPLX,PLA2
FPLX,PLA2G2,isa,FPLX,PLA2
FPLX,PLA2G4,isa,FPLX,PLA2
HGNC,PLCB1,isa,FPLX,PLCB
HGNC,PLCB2,isa,FPLX,PLCB
HGNC,PLCB3,isa,FPLX,PLCB
HGNC,PLCB4,isa,FPLX,PLCB
HGNC,PLCD1,isa,FPLX,PLCD
HGNC,PLCD3,isa,FPLX,PLCD
HGNC,PLCD4,isa,FPLX,PLCD
HGNC,PLCE1,isa,FPLX,PLC
HGNC,PLCG1,isa,FPLX,PLCG
HGNC,PLCG2,isa,FPLX,PLCG
HGNC,PLCZ1,isa,FPLX,PLC
FPLX,PLCB,isa,FPLX,PLC
FPLX,PLCD,isa,FPLX,PLC
FPLX,PLCG,isa,FPLX,PLC
HGNC,PLD1,isa,FPLX,PLD
HGNC,PLD2,isa,FPLX,PLD
HGNC,PLD3,isa,FPLX,PLD
HGNC,PLD4,isa,FPLX,PLD
HGNC,PLD5,isa,FPLX,PLD
HGNC,PLD6,isa,FPLX,PLD
HGNC,PLPP1,isa,FPLX,PPAP2
HGNC,PLPP2,isa,FPLX,PPAP2
HGNC,PLPP3,isa,FPLX,PPAP2
HGNC,PPARA,isa,FPLX,PPAR
HGNC,PPARD,isa,FPLX,PPAR
HGNC,PPARG,isa,FPLX,PPAR
HGNC,PPP1CA,isa,FPLX,PPP1C
HGNC,PPP1CB,isa,FPLX,PPP1C
HGNC,PPP1CC,isa,FPLX,PPP1C
HGNC,PPP1R10,isa,FPLX,PPP1R
HGNC,PPP1R11,isa,FPLX,PPP1R
HGNC,PPP1R12A,isa,FPLX,PPP1R
HGNC,PPP1R12B,isa,FPLX,PPP1R
HGNC,PPP1R12C,isa,FPLX,PPP1R
HGNC,PPP1R13B,isa,FPLX,PPP1R
HGNC,PPP1R14A,isa,FPLX,PPP1R
HGNC,PPP1R14B,isa,FPLX,PPP1R
HGNC,PPP1R14C,isa,FPLX,PPP1R
HGNC,PPP1R14D,isa,FPLX,PPP1R
HGNC,PPP1R15A,isa,FPLX,PPP1R
HGNC,PPP1R15B,isa,FPLX,PPP1R
HGNC,PPP1R16A,isa,FPLX,PPP1R
HGNC,PPP1R16B,isa,FPLX,PPP1R
HGNC,PPP1R1A,isa,FPLX,PPP1R
HGNC,PPP1R1B,isa,FPLX,PPP1R
HGNC,PPP1R1C,isa,FPLX,PPP1R
HGNC,PPP1R2,isa,FPLX,PPP1R
HGNC,PPP1R3A,isa,FPLX,PPP1R
HGNC,PPP1R3B,isa,FPLX,PPP1R
HGNC,PPP1R3C,isa,FPLX,PPP1R
HGNC,PPP1R3D,isa,FPLX,PPP1R
HGNC,PPP1R3F,isa,FPLX,PPP1R
HGNC,PPP1R7,isa,FPLX,PPP1R
HGNC,PPP1R8,isa,FPLX,PPP1R
HGNC,PPP1R9A,isa,FPLX,PPP1R
HGNC,PPP1R9B,isa,FPLX,PPP1R
FPLX,PPP1C,partof,FPLX,PPP1
FPLX,PPP1R,partof,FPLX,PPP1
HGNC,PPM1J,isa,FPLX,PPP2C
HGNC,PPP2CA,isa,FPLX,PPP2C
HGNC,PPP2CB,isa,FPLX,PPP2C
HGNC,PPP2R1A,isa,FPLX,PPP2R_A
HGNC,PPP2R1B,isa,FPLX,PPP2R_A
HGNC,PPP2R2A,isa,FPLX,PPP2R_B
HGNC,PPP2R2B,isa,FPLX,PPP2R_B
HGNC,PPP2R2C,isa,FPLX,PPP2R_B
HGNC,PPP2R2D,isa,FPLX,PPP2R_B
HGNC,PPP2R3A,isa,FPLX,PPP2R_B
HGNC,PPP2R3B,isa,FPLX,PPP2R_B
HGNC,PTPA,isa,FPLX,PPP2R_B
HGNC,PPP2R5A,isa,FPLX,PPP2R_B
HGNC,PPP2R5B,isa,FPLX,PPP2R_B
HGNC,PPP2R5C,isa,FPLX,PPP2R_B
HGNC,PPP2R5D,isa,FPLX,PPP2R_B
HGNC,PPP2R5E,isa,FPLX,PPP2R_B
FPLX,PPP2C,partof,FPLX,PPP2
FPLX,PPP2R_A,partof,FPLX,PPP2
FPLX,PPP2R_B,partof,FPLX,PPP2
HGNC,PPP3CA,isa,FPLX,PPP3C
HGNC,PPP3CB,isa,FPLX,PPP3C
HGNC,PPP3CC,isa,FPLX,PPP3C
HGNC,PPP3R1,isa,FPLX,PPP3R
HGNC,PPP3R2,isa,FPLX,PPP3R
FPLX,PPP3C,partof,FPLX,PPP3
FPLX,PPP3R,partof,FPLX,PPP3
HGNC,PRDX1,isa,FPLX,PRDX
HGNC,PRDX2,isa,FPLX,PRDX
HGNC,PRDX3,isa,FPLX,PRDX
HGNC,PRDX4,isa,FPLX,PRDX
HGNC,PRDX5,isa,FPLX,PRDX
HGNC,PRDX6,isa,FPLX,PRDX
HGNC,PRKAR1A,isa,FPLX,PRKAR
HGNC,PRKAR1B,isa,FPLX,PRKAR
HGNC,PRKAR2A,isa,FPLX,PRKAR
HGNC,PRKAR2B,isa,FPLX,PRKAR
HGNC,PRKACA,isa,FPLX,PRKAC
HGNC,PRKACB,isa,FPLX,PRKAC
HGNC,PRKACG,isa,FPLX,PRKAC
FPLX,PRKAR,partof,FPLX,PKA
FPLX,PRKAC,partof,FPLX,PKA
HGNC,PRKCA,isa,FPLX,PKC
HGNC,PRKCB,isa,FPLX,PKC
HGNC,PRKCD,isa,FPLX,PKC
HGNC,PRKCE,isa,FPLX,PKC
HGNC,PRKCG,isa,FPLX,PKC
HGNC,PRKCH,isa,FPLX,PKC
HGNC,PRKCI,isa,FPLX,PKC
HGNC,PRKCQ,isa,FPLX,PKC
HGNC,PRKCZ,isa,FPLX,PKC
HGNC,PRKD3,isa,FPLX,PKC
HGNC,PRKG1,isa,FPLX,PRKG
HGNC,PRKG2,isa,FPLX,PRKG
HGNC,PTGER1,isa,FPLX,PTGER
HGNC,PTGER2,isa,FPLX,PTGER
HGNC,PTGER3,isa,FPLX,PTGER
HGNC,PTGER4,isa,FPLX,PTGER
HGNC,RAB10,isa,FPLX,RAB
HGNC,RAB11A,isa,FPLX,RAB
HGNC,RAB11B,isa,FPLX,RAB
HGNC,RAB12,isa,FPLX,RAB
