GO:0019952	GO:0000003
GO:0050876	GO:0000003
GO:0000013	GO:0000008
GO:0000946	GO:0000049
GO:0006871	GO:0000050
GO:0006594	GO:0000050
GO:0000057	GO:0000055
GO:0000058	GO:0000056
GO:0016359	GO:0000070
GO:0030475	GO:0000073
GO:0071779	GO:0000075
GO:0031576	GO:0000075
GO:0015177	GO:0000095
GO:0015178	GO:0000100
GO:0019378	GO:0000103
GO:0019739	GO:0000104
GO:0010553	GO:0000122
GO:0045816	GO:0000122
GO:0030607	GO:0000132
GO:0030609	GO:0000132
GO:0016548	GO:0000154
GO:0009096	GO:0000162
GO:0007233	GO:0000168
GO:0043790	GO:0000179
GO:0007255	GO:0000186
GO:0043147	GO:0000212
GO:0008665	GO:0000215
GO:0000351	GO:0000244
GO:0000355	GO:0000244
GO:0050576	GO:0000253
GO:0005051	GO:0000268
GO:0009284	GO:0000270
GO:0044244	GO:0000272
GO:0007067	GO:0000278
GO:0030452	GO:0000292
GO:0009043	GO:0000310
GO:0010388	GO:0000338
GO:0000371	GO:0000348
GO:0000370	GO:0000348
GO:0000357	GO:0000349
GO:0000356	GO:0000349
GO:0000359	GO:0000350
GO:0000358	GO:0000350
GO:0000360	GO:0000354
GO:0000361	GO:0000354
GO:0000385	GO:0000375
GO:0031202	GO:0000375
GO:0000396	GO:0000388
GO:0000397	GO:0000388
GO:0000382	GO:0000389
GO:0000383	GO:0000389
GO:0000391	GO:0000390
GO:0000392	GO:0000390
GO:0000368	GO:0000395
GO:0000369	GO:0000395
GO:0006375	GO:0000398
GO:0006374	GO:0000398
GO:0000420	GO:0000418
GO:0080137	GO:0000419
GO:0000443	GO:0000438
GO:0000441	GO:0000439
GO:0000442	GO:0000440
GO:0000490	GO:0000448
GO:1990041	GO:0000462
GO:0019004	GO:0000703
GO:0016924	GO:0000724
GO:0007335	GO:0000741
GO:0006946	GO:0000743
GO:0007333	GO:0000747
GO:0030461	GO:0000747
GO:0007322	GO:0000747
GO:0030477	GO:0000747
GO:0030434	GO:0000749
GO:0007328	GO:0000749
GO:0030454	GO:0000750
GO:0007330	GO:0000750
GO:0030571	GO:0000751
GO:0007334	GO:0000752
GO:0007332	GO:0000753
GO:0030453	GO:0000754
GO:0007331	GO:0000754
GO:0030462	GO:0000755
GO:0000218	GO:0000755
GO:0007325	GO:0000770
GO:0097521	GO:0000775
GO:0005699	GO:0000776
GO:0005717	GO:0000785
GO:0005718	GO:0000786
GO:0005716	GO:0000795
GO:0005676	GO:0000796
GO:0008620	GO:0000796
GO:0008621	GO:0000797
GO:0045791	GO:0000902
GO:0045790	GO:0000902
GO:0007148	GO:0000902
GO:0090061	GO:0000903
GO:0033205	GO:0000910
GO:0007104	GO:0000910
GO:0016288	GO:0000910
GO:0045573	GO:0000915
GO:1902411	GO:0000917
GO:0071937	GO:0000917
GO:2000695	GO:0000920
GO:1902409	GO:0000920
GO:0030615	GO:0000922
GO:0000925	GO:0000924
GO:0000926	GO:0000924
GO:0000929	GO:0000931
GO:0001201	GO:0000981
GO:0000982	GO:0000981
GO:0001202	GO:0000981
GO:0001203	GO:0000981
GO:0003705	GO:0000981
GO:0001133	GO:0000981
GO:0001200	GO:0000981
GO:0001159	GO:0000987
GO:0001034	GO:0000995
GO:0001033	GO:0001004
GO:0001157	GO:0001004
GO:0001005	GO:0001004
GO:0001008	GO:0001004
GO:0001038	GO:0001004
GO:0070364	GO:0001018
GO:0070363	GO:0001018
GO:0070362	GO:0001018
GO:0000997	GO:0001018
GO:0070361	GO:0001018
GO:0001044	GO:0001018
GO:0001045	GO:0001018
GO:0001138	GO:0001135
GO:0001136	GO:0001135
GO:0001137	GO:0001135
GO:0001146	GO:0001145
GO:0001187	GO:0001164
GO:0001189	GO:0001188
GO:0001140	GO:0001216
GO:0001215	GO:0001216
GO:0001220	GO:0001217
GO:0001219	GO:0001217
GO:0001141	GO:0001217
GO:0001218	GO:0001217
GO:0001214	GO:0001227
GO:0001078	GO:0001227
GO:0001210	GO:0001227
GO:0001206	GO:0001227
GO:0001213	GO:0001228
GO:0001205	GO:0001228
GO:0001077	GO:0001228
GO:0001212	GO:0001228
GO:0001209	GO:0001228
GO:0001211	GO:0001228
GO:0055027	GO:0001410
GO:0042833	GO:0001562
GO:0001620	GO:0001584
GO:0001590	GO:0001588
GO:0001589	GO:0001588
GO:0001670	GO:0001591
GO:0001593	GO:0001591
GO:0001592	GO:0001591
GO:0001611	GO:0001609
GO:0001610	GO:0001609
GO:0001613	GO:0001609
GO:0008501	GO:0001609
GO:0001612	GO:0001609
GO:0001638	GO:0001633
GO:0016522	GO:0001634
GO:0001644	GO:0001646
GO:0042460	GO:0001654
GO:0043081	GO:0001673
GO:0043080	GO:0001674
GO:0001693	GO:0001694
GO:0048276	GO:0001702
GO:0010003	GO:0001702
GO:0007457	GO:0001744
GO:0048049	GO:0001748
GO:0007459	GO:0001752
GO:0016069	GO:0001806
GO:0001679	GO:0001841
GO:0080087	GO:0001872
GO:0001943	GO:0001942
GO:0002005	GO:0002003
GO:1900920	GO:0002036
GO:1900921	GO:0002037
GO:1900922	GO:0002038
GO:0016030	GO:0002046
GO:0002166	GO:0002162
GO:0002163	GO:0002162
GO:0002214	GO:0002213
GO:0002216	GO:0002215
GO:0002219	GO:0002218
GO:0019723	GO:0002443
GO:0042087	GO:0002443
GO:0045845	GO:0002715
GO:0030102	GO:0002716
GO:0045846	GO:0002717
GO:0070526	GO:0002949
GO:0010802	GO:0003016
GO:0003124	GO:0003121
GO:0003123	GO:0003121
GO:0003126	GO:0003122
GO:0003125	GO:0003122
GO:0036142	GO:0003341
GO:1900172	GO:0003352
GO:1900174	GO:0003353
GO:1900173	GO:0003354
GO:0036144	GO:0003356
GO:0001789	GO:0003376
GO:0005554	GO:0003674
GO:0000496	GO:0003676
GO:0043566	GO:0003677
GO:0003679	GO:0003678
GO:0016017	GO:0003695
GO:0003698	GO:0003697
GO:0003699	GO:0003697
GO:0001130	GO:0003700
GO:0001199	GO:0003700
GO:0000130	GO:0003700
GO:0001071	GO:0003700
GO:0001204	GO:0003700
GO:0001131	GO:0003700
GO:0001151	GO:0003700
GO:0001104	GO:0003712
GO:0016455	GO:0003712
GO:0001105	GO:0003713
GO:0001106	GO:0003714
GO:0000498	GO:0003723
GO:0044822	GO:0003723
GO:0003971	GO:0003726
GO:0003728	GO:0003727
GO:0000499	GO:0003729
GO:0003736	GO:0003735
GO:0003737	GO:0003735
GO:0003739	GO:0003735
GO:0003740	GO:0003735
GO:0003742	GO:0003735
GO:0003738	GO:0003735
