C025715	1034-24-8
C025721	67780-08-9
C025724	19685-10-0
C025728	76270-04-7
C025729	10567-02-9
C025731	67255-31-6
C025733	2483-57-0
C025735	72539-79-8
C025736	71265-68-4
C025742	2528-36-1
C025743	74240-45-2
C025744	75802-58-3
C025746	73807-31-5
C025747	3089-11-0
C025748	10341-89-6
C025749	75035-36-8
C025750	74665-70-6
C025752	2015-56-7
C025757	76515-03-2
C025762	21000-42-0
C025768	8066-16-8
C025775	28134-21-6
C025778	546-02-1
C025780	76080-91-6
C025783	55957-26-1
C025784	15741-04-5
C025785	69564-70-1
C025786	75795-00-5
C025788	70529-66-7
C025789	75795-03-8
C025790	76584-56-0
C025791	76283-03-9
C025797	14057-06-8
C025799	24284-84-2
C025801	2132-55-0
C025804	63224-44-2
C025805	63224-45-3
C025806	63224-46-4
C025807	78232-37-8
C025808	78232-36-7
C025809	78249-64-6
C025810	24560-70-1
C025880	57258-58-9
C025881	36665-43-7
C025915	39290-10-3
C025917	604-44-4
C025928	5854-11-5
C025929	74957-61-2
C025932	25591-03-1
C025936	73631-29-5
C025937	73609-49-1
C025938	73631-36-4
C025941	364-44-3
C025942	7240-37-1
C025946	5142-23-4
C025950	56050-11-4
C025952	33376-91-9
C025959	66619-75-8
C025960	74717-74-1
C025962	62493-89-4
C025963	5304-59-6
C025965	61029-21-8
C025966	76986-88-4
C025972	7242-07-1
C025973	16435-47-5
C025978	9035-33-0
C025979	5345-68-6
C025980	74716-96-4
C025983	16655-99-5
C025987	38861-93-7
C025989	74717-87-6
C025990	9066-61-9
C025992	70699-77-3
C025997	20988-64-1
C025998	19356-22-0
C025999	67204-66-4
C026003	70533-68-5
C026004	74970-86-8
C026005	65114-56-9
C026006	74902-59-3
C026008	18588-37-9
C026010	17511-20-5
C026014	73070-85-6
C026020	34755-53-8
C026021	73332-86-2
C026024	69123-92-8
C026025	69123-93-9
C026026	74746-58-0
C026027	74746-57-9
C026028	74746-59-1
C026029	64060-34-0
C026031	54797-49-8
C026034	68563-24-6
C026035	74886-37-6
C026036	74886-36-5
C026037	75217-62-8
C026038	75217-61-7
C026039	39390-53-9
C026042	18641-48-0
C026052	4408-64-4
C026054	2246-46-0
C026057	8057-72-5
C026061	1633-00-7
C026062	13233-32-4
C026064	88650-62-8
C026066	37337-57-8
C026068	71730-64-8
C026071	53490-78-1
C026072	22329-38-0
C026073	65926-31-0
C026081	60397-89-9
C026082	542-47-2
C026084	16994-48-2
C026088	72244-45-2
C026099	67058-47-3
C026101	38428-14-7
C026106	2227-25-0
C026108	4060-08-6
C026111	52663-96-4
C026112	74389-92-7
C026113	42013-20-7
C026117	8023-70-9
C026119	73681-43-3
C026120	73689-10-8
C026126	67663-27-8
C026127	37475-30-2
C026128	76773-72-3
C026129	74871-16-2
C026130	74686-30-9
C026131	78686-02-9
C026132	72067-68-6
C026136	65988-73-0
C026137	621-42-1
C026138	1125-39-9
C026140	70536-18-4
C026144	75207-09-9
C026145	66341-16-0
C026146	6866-69-9
C026149	24579-90-6
C026151	59987-48-3
C026164	2786-08-5
C026165	5218-51-9
C026167	61614-31-1
C026170	9035-69-2
C026171	39453-13-9
C026176	78371-64-9
C026186	72601-09-3
C026187	6990-74-5
C026190	64059-93-4
C026197	3755-64-4
C026203	32455-51-9
C026205	34199-07-0
C026206	65322-97-6
C026207	75573-27-2
C026210	83203-44-5
C026226	62010-37-1
C026227	73794-11-3
C026230	1655-49-8
C026237	9034-60-0
C026238	61123-13-5
C026239	37330-50-0
C026241	74163-10-3
C026242	10463-20-4
C026246	3233-32-7
C026257	9015-69-4
C026258	70540-33-9
C026262	251-80-9
C026264	65394-89-0
C026268	61931-49-5
C026275	70706-88-6
C026281	75026-01-6
C026286	3464-15-1
C026291	49637-65-2
C026299	79102-61-7
C026301	10457-66-6
C026303	53551-53-4
C026309	39390-62-0
C026310	782-08-1
C026313	499-09-2
C026314	70368-44-4
C026315	68777-96-8
C026321	67974-39-4
C026340	8064-66-2
C026342	68325-59-7
C026349	75585-81-8
C026350	75585-82-9
C026351	75585-80-7
C026353	74661-28-2
C026354	74661-29-3
C026355	28418-91-9
C026356	28080-46-8
C026357	66610-28-4
C026359	70741-38-7
C026361	67314-15-2
C026364	4120-77-8
C026365	73027-06-2
C026366	69081-49-8
C026367	65402-12-2
C026368	73094-99-2
C026369	64920-12-3
C026370	73095-00-8
C026381	23219-33-2
C026384	19405-50-6
C026387	75491-17-7
C026390	75023-56-2
C026404	69902-43-8
C026406	37247-98-6
C026407	80209-89-8
C026415	10529-43-8
C026417	75479-11-7
C026421	76571-91-0
C026423	1143-70-0
C026429	12226-08-3
C026431	19746-58-8
C026432	70393-86-1
C026435	64079-44-3
C026440	13101-54-7
C026441	37370-45-9
C026446	9034-57-5
C026447	9088-22-6
C026448	62079-50-9
C026449	56939-94-7
C026450	57657-19-9
C026451	37359-25-4
C026454	73970-11-3
C026456	74221-77-5
C026457	73905-66-5
C026458	73905-68-7
C026459	73905-69-8
C026463	35195-95-0
C026465	50285-70-6
C026466	50285-72-8
C026467	3475-63-6
C026475	61867-18-3
C026477	75790-55-5
C026478	40762-21-8
C026479	24173-36-2
C026488	30113-83-8
C026489	23866-72-0
C026492	75813-17-1
C026495	75790-50-0
C026501	75240-93-6
C026502	76448-35-6
C026505	66277-14-3
C026506	75170-18-2
C026507	75203-44-0
C026510	75179-82-7
C026513	75179-85-0
C026517	13085-53-5
C026519	2415-43-2
C026520	2596-55-6
C026521	25468-62-6
C026523	72586-79-9
C026526	75052-76-5
C026528	35850-13-6
C026529	22933-77-3
C026530	74315-56-3
C026531	52212-95-0
C026541	59256-99-4
C026544	78515-76-1
C026545	73674-95-0
C026550	77904-42-8
C026556	77904-48-4
C026558	21979-59-9
C026563	17046-56-9
C026568	75037-26-2
C026574	53096-49-4
C026576	35705-94-3
C026577	30998-06-2
C026581	74850-10-5
C026582	74886-61-6
C026583	70706-79-5
C026587	5433-44-3
C026590	57440-79-6
C026592	74310-30-8
C026602	11141-18-7
C026603	13488-22-7
C026606	4221-80-1
C026611	69017-90-9
C026619	3304-78-7
C026625	7234-25-5
C026628	25656-92-2
C026633	55529-38-9
C026634	53798-20-2
C026637	50604-20-1
C026640	6198-30-7
C026642	69311-70-2
C026649	75567-54-3
C026652	74014-72-5
C026654	75679-31-1
C026661	30685-40-6
C026662	33823-17-5
C026663	5677-55-4
C026664	75113-60-9
C026667	7706-57-2
C026668	76500-09-9
C026675	8072-88-6
C026676	76500-07-7
C026677	61456-25-5
C026680	76500-08-8
C026685	74188-26-4
C026687	74399-38-5
C026688	74399-39-6
C026689	59719-49-2
C026692	2273-75-8
C026694	76282-99-0
C026695	68982-81-0
C026697	72826-67-6
C026698	75422-32-1
C026701	60462-50-2
C026703	12249-26-2
C026704	65144-34-5
C026707	71259-45-5
C026711	74956-63-1
C026715	14112-98-2
C026716	75790-49-7
C026717	17173-14-7
C026740	75007-24-8
C026743	75790-47-5
C026744	75790-48-6
C026745	34257-95-9
C026746	50656-66-1
C026747	56221-98-8
C026748	55306-08-6
C026749	75491-93-9
C026750	75491-95-1
C026751	61296-14-8
C026752	58841-92-2
C026753	75139-39-8
C026754	75139-38-7
C026755	75060-25-2
C026756	75081-92-4
C026757	58286-55-8
C026759	75007-09-9
C026760	75036-98-5
C026761	75036-97-4
C026762	75036-99-6
C026763	75037-00-2
C026766	50868-58-1
C026767	999-29-1
C026768	75106-70-6
C026770	75790-53-3
C026771	75513-71-2
C026772	34201-15-5
C026774	75790-54-4
C026781	1499-54-3
C026782	65654-09-3
C026787	401-10-5
C026791	74838-88-3
C026792	74838-89-4
C026796	2391-30-2
C026797	76500-11-3
C026798	611-19-8
C026800	3681-17-2
C026803	65202-72-4
C026806	74636-68-3
C026807	74216-73-2
C026808	74141-15-4
C026809	74160-60-4
C026811	76500-12-4
C026815	74927-11-0
C026817	74927-13-2
C026820	7418-61-3
C026821	23214-93-9
C026822	10318-16-8
C026833	75352-13-5
C026834	75788-99-7
C026843	72957-38-1
C026844	75491-15-5
C026847	58695-42-4
C026848	622-50-4
C026849	74726-33-3
C026850	74713-45-4
C026851	72755-63-6
C026852	74713-43-2
C026853	76500-10-2
C026854	60816-63-9
C026856	11138-16-2
C026860	73173-12-3
C026861	76515-02-1
C026866	29567-83-7
C026871	76283-00-6
C026872	74611-71-5
C026873	21099-87-6
C026874	62738-36-7
C026876	2429-71-2
C026883	69941-28-2
C026889	72680-49-0
C026897	74513-02-3
C026898	80702-87-0
C026903	75853-44-0
C026911	50933-06-7
C026924	615-54-3
C026928	3415-53-0
C026947	81203-50-1
C026948	37317-99-0
C026950	75572-57-5
C026951	28767-75-1
C026954	7418-82-8
C026957	14746-99-7
C026958	46121-55-5
C026969	75539-58-1
C026970	65666-20-8
C026972	2562-52-9
C026982	38780-43-7
C026983	34790-06-2
C026987	11096-82-5
C026994	52298-20-1
C026996	39278-93-8
C026997	50642-01-8
C026998	354-06-3
C026999	75804-34-1
C027001	25085-99-8
C027005	71902-47-1
C027007	31982-77-1
C027010	61751-45-9
C027012	8003-22-3
C027022	33119-63-0
C027026	75762-47-9
C027028	2480-77-5
C027030	714-59-0
C027038	59476-66-3
C027042	55582-75-7
C027050	79955-79-6
C027055	6974-78-3
C027058	23642-01-5
C027071	3248-91-7
C027073	68373-96-6
C027074	75831-97-9
C027075	75798-02-6
C027078	1173-82-6
C027080	66492-86-2
C027081	72218-69-0
C027085	74886-55-8
C027086	76584-54-8
C027087	76584-53-7
C027088	41830-55-1
C027089	71683-26-6
C027090	7397-89-9
C027094	76631-39-5
C027095	76631-40-8
C027096	76631-43-1
C027097	73489-89-1
C027098	3496-88-6
C027099	74188-23-1
C027101	75453-82-6
C027117	59787-45-0
C027120	21668-03-1
C027121	62886-00-4
C027126	74980-06-6
C027127	1217-09-0
C027130	1465-77-6
C027134	76299-94-0
C027142	25013-15-4
C027143	36877-42-6
C027146	66365-13-7
C027147	76359-36-9
C027148	75027-03-1
C027150	74784-75-1
C027153	28979-30-8
C027155	15213-43-1
C027159	74193-18-3
C027161	65445-60-5
C027163	54786-81-1
C027164	50997-12-1
C027165	61557-10-6
C027166	50476-43-2
C027167	75401-11-5
C027168	76283-04-0
C027169	75513-70-1
C027171	76333-26-1
C027176	69106-60-1
C027179	13877-56-0
C027180	13877-55-9
C027181	3171-25-3
C027183	11121-40-7
C027184	39455-31-7
C027188	29212-64-4
C027191	74721-48-5
C027192	37458-18-7
C027196	11096-42-7
C027204	75806-95-0
C027210	74317-45-6
C027212	57718-00-0
C027215	75519-06-1
C027225	37265-01-3
C027226	71933-13-6
C027232	1155-38-0
C027234	57657-08-6
C027238	76631-41-9
C027239	80802-63-7
C027241	76567-25-4
C027242	75763-51-8
C027245	72669-53-5
C027246	751-75-7
C027262	4584-63-8
C027264	28202-60-0
C027266	66048-45-1
C027269	74660-77-8
C027274	74746-51-3
C027275	74753-41-6
C027278	8064-12-8
C027279	10589-74-9
C027280	30220-45-2
C027281	70343-57-6
C027285	57710-57-3
C027287	74228-81-2
C027289	30635-27-9
C027290	1660-93-1
C027301	65527-51-7
C027305	62796-29-6
C027307	75645-14-6
C027308	75645-15-7
C027312	39403-84-4
C027313	2437-46-9
C027317	76567-27-6
C027319	56592-33-7
C027320	76684-31-6
C027321	4547-85-7
C027322	35752-42-2
C027323	14886-81-8
C027325	14874-78-3
C027332	75929-60-1
C027338	52391-89-6
C027345	2646-61-9
C027346	76567-21-0
C027347	10401-59-9
C027348	55620-29-6
C027351	75382-92-2
C027352	69655-91-0
C027359	75596-72-4
C027360	41137-96-6
C027365	67774-32-7
C027368	75871-31-7
C027369	26764-25-0
C027370	54462-55-4
C027382	64374-82-9
C027383	56576-83-1
C027386	12674-11-2
C027388	78900-94-4
C027389	78869-40-6
C027390	75882-26-7
C027395	76721-90-9
C027396	74504-52-2
C027397	74504-53-3
C027400	74639-67-1
C027401	75432-54-1
C027402	54526-94-2
C027403	75086-96-3
C027404	75086-97-4
C027405	75419-36-2
C027407	59232-87-0
C027408	59232-88-1
C027409	72428-95-6
C027410	75399-55-2
C027411	74758-60-4
C027412	76567-24-3
C027413	71624-38-9
C027414	71657-29-9
C027415	71697-11-5
C027416	71657-28-8
C027417	54854-55-6
C027418	58888-75-8
C027420	9041-80-9
C027422	32364-85-5
C027423	53469-21-9
C027425	65235-94-1
C027426	76721-87-4
C027427	27430-15-5
C027433	9006-97-7
C027434	64341-46-4
C027436	76773-82-5
C027437	64082-79-7
C027442	75533-14-1
C027443	75425-66-0
C027444	11006-47-6
C027446	76822-80-5
C027448	75217-57-1
C027450	110-70-3
C027453	75056-43-8
C027463	37006-36-3
C027467	76199-91-2
C027468	13983-13-6
C027469	65669-72-9
C027470	75605-85-5
C027471	20261-38-5
C027472	28956-72-1
C027477	40550-34-3
C027478	76082-65-0
C027479	76773-81-4
C027480	76822-81-6
C027483	34667-52-2
C027484	34667-48-6
C027485	50536-91-9
C027487	622-51-5
C027490	26876-25-5
C027496	51109-65-0
C027499	4305-37-7
C027502	76187-10-5
C027504	6677-96-9
C027509	75645-19-1
C027510	23973-05-9
C027511	73024-95-0
C027513	36396-99-3
C027514	76025-75-7
C027515	54947-44-3
C027516	4889-84-3
C027520	38327-45-6
C027521	75807-95-3
C027523	75977-14-9
C027527	75645-22-6
C027528	75652-53-8
C027529	75645-23-7
C027531	66639-67-6
C027534	75504-15-3
C027535	64481-03-4
C027536	88161-26-6
C027540	71222-21-4
C027541	39340-61-9
C027542	9035-03-4
C027546	76487-51-9
C027547	61716-00-5
C027548	76426-40-9
C027555	55779-19-6
C027563	100-11-8
C027564	77272-10-7
C027568	5971-80-2
C027572	76014-78-3
C027575	73505-32-5
C027580	38292-17-0
C027581	76030-89-2
C027582	50410-18-9
C027587	74392-49-7
C027590	38027-95-1
C027595	76822-83-8
C027598	76573-09-6
C027601	75301-50-7
C027602	74665-98-8
C027603	74622-64-3
C027606	31325-39-0
C027607	37388-41-3
C027611	5699-54-7
C027616	39280-88-1
C027620	41164-31-2
C027621	41164-45-8
C027622	58402-48-5
C027633	75882-01-8
C027637	76721-93-2
C027638	10497-05-9
C027639	61445-53-2
C027644	36638-95-6
C027649	80374-74-9
C027652	79082-92-1
C027661	64435-48-9
C027662	76773-85-8
C027665	3365-87-5
C027668	70475-39-7
C027669	623-11-0
C027670	38241-21-3
C027671	65882-70-4
C027674	71084-01-0
C027675	76773-83-6
C027677	76773-84-7
C027678	4319-52-2
C027679	14188-94-4
C027683	76276-98-7
C027684	31093-57-9
C027697	76050-43-6
C027698	61043-47-8
C027704	205-82-3
C027708	2698-38-6
C027710	74141-74-5
C027714	9046-72-4
C027717	7149-49-7
C027719	75501-18-7
C027720	19910-09-9
C027722	58487-16-4
C027724	77097-81-5
C027725	60616-86-6
C027733	59631-23-1
C027736	37231-70-2
C027737	9083-17-4
C027740	75198-31-1
C027742	77044-73-6
C027747	60984-57-8
C027751	76022-68-9
C027752	16029-98-4
C027753	35631-27-7
C027756	75921-69-6
C027757	76082-51-4
C027763	69770-59-8
C027772	63642-17-1
C027781	77044-71-4
C027788	77437-53-7
C027789	20535-43-7
C027790	76020-74-1
C027791	76020-75-2
C027792	10095-76-8
C027796	42013-69-4
C027799	65174-26-7
C027800	13039-54-8
C027806	77044-70-3
C027808	76472-90-7
C027809	76203-88-8
C027810	39751-33-2
C027818	76418-42-3
C027819	25248-98-0
C027825	6290-49-9
C027827	14128-37-1
C027828	6339-38-4
C027829	6281-75-0
C027830	13589-37-2
C027831	75511-62-5
C027832	16234-96-1
C027833	74273-36-2
C027834	74273-37-3
C027835	72615-19-1
C027836	72615-18-0
C027838	76191-51-0
C027839	76191-52-1
C027840	21204-32-0
C027841	74927-10-9
C027843	77097-80-4
C027844	76190-52-8
C027845	76012-17-4
C027847	11003-95-5
C027848	72075-06-0
C027851	16667-00-8
C027852	1693-63-6
C027853	64907-37-5
C027854	77255-07-3
C027855	2394-23-2
C027857	77168-88-8
C027861	29429-03-6
C027865	65274-45-5
C027866	75757-40-3
C027867	59763-43-8
C027872	77257-39-7
C027876	830-81-9
C027878	18776-60-8
C027879	6190-65-4
C027880	1007-28-9
C027881	2163-68-0
C027883	75802-84-5
C027887	27878-59-7
C027889	75523-08-9
C027890	71384-23-1
C027893	6609-56-9
C027904	73962-12-6
C027905	73962-09-1
C027906	75221-89-5
C027907	75221-90-8
C027911	58380-73-7
C027912	75323-82-9
C027913	33008-06-9
C027914	6453-64-1
C027915	38539-23-0
C027919	3568-44-3
C027921	77044-74-7
C027923	491-97-4
C027924	77044-72-5
C027925	7050-24-0
C027930	67880-32-4
C027931	75780-06-2
C027933	60837-35-6
C027934	69140-06-3
C027935	64116-60-5
C027936	51811-54-2
C027942	75204-34-1
C027944	75204-35-2
C027945	75536-73-1
C027949	75871-97-5
C027950	18455-27-1
C027965	70663-21-7
C027966	8067-26-3
C027970	77044-76-9
C027972	37199-22-7
C027979	76820-40-1
C027981	25035-71-6
C027985	65955-49-9
C027991	57230-48-5
C027995	65243-01-8
C027997	77044-78-1
C027999	51287-57-1
C028001	542-59-6
C028010	77097-79-1
C028014	75929-58-7
C028016	24265-34-7
C028017	75898-26-9
C028022	81-08-3
C028024	56236-83-0
C028026	2624-63-7
C028044	55599-25-2
C028045	66555-51-9
C028049	75871-51-1
C028054	77111-08-1
C028057	32785-92-5
C028058	610-74-2
C028059	76079-03-3
C028060	76079-06-6
C028064	76785-49-4
C028065	76785-50-7
C028066	73710-32-4
C028071	77172-69-1
C028073	708-08-7
C028077	20662-33-3
C028078	71800-46-9
C028080	73321-74-1
C028081	66125-72-2
C028085	383-64-2
C028086	23549-53-3
C028092	66321-25-3
C028093	66492-97-5
C028094	68856-71-3
C028095	3282-85-7
C028097	69233-73-4
C028099	13344-50-8
C028100	34138-28-8
C028105	6702-78-9
C028109	1097-50-3
C028110	76281-91-9
C028113	53202-98-5
C028114	67492-54-0
C028115	73089-77-7
C028119	331-38-4
C028122	10510-77-7
C028130	1184-43-6
C028133	55984-51-5
C028135	70396-85-9
C028136	70396-87-1
C028137	66148-57-0
C028138	66148-63-8
C028139	58050-56-9
C028141	74317-96-7
C028143	3562-74-1
C028144	77111-06-9
C028145	19192-40-6
C028146	6373-50-8
C028147	73941-87-4
C028148	73941-84-1
C028157	73319-20-7
C028162	2410-93-7
C028163	853-23-6
C028164	76206-38-7
C028167	77111-07-0
C028168	5976-62-5
C028174	57822-77-2
C028177	62322-24-1
C028179	77111-05-8
C028183	51067-43-7
C028186	52670-57-2
C028191	15731-72-3
C028197	76709-18-7
C028200	39340-85-7
C028201	77270-71-4
C028210	9004-74-4
C028212	68984-62-3
C028224	74126-26-4
C028225	74126-27-5
C028227	74158-14-8
C028228	41656-32-0
C028236	35256-03-2
C028237	25037-45-0
C028239	69798-32-9
C028240	16694-31-8
C028241	13126-28-8
C028247	76402-49-8
C028248	76123-48-3
C028249	76166-63-7
C028250	76166-64-8
C028253	66456-69-7
C028258	10339-31-8
C028261	75887-99-9
C028262	74318-14-2
C028268	53126-63-9
C028271	59128-88-0
C028272	59128-89-1
C028273	40615-39-2
C028278	64869-57-4
C028279	9009-54-5
C028285	25162-02-1
C028290	64700-71-6
C028291	68376-88-5
C028293	76474-63-0
C028294	76474-64-1
C028295	1109-69-9
C028298	77172-80-6
C028306	12698-55-4
C028310	53609-61-3
C028311	31325-38-9
C028313	59455-24-2
C028316	72409-55-3
C028317	22247-87-6
C028319	63425-04-7
C028324	3715-92-2
C028325	1173-76-8
C028328	99-54-7
C028329	51484-73-2
C028333	64816-49-5
C028342	74075-33-5
C028343	25138-00-5
C028345	75456-21-2
C028349	59473-10-8
C028353	77321-52-9
C028355	71803-56-0
C028357	16071-96-8
C028360	67016-54-0
C028361	38784-68-8
C028362	75285-60-8
C028364	76901-59-2
C028369	24567-97-3
C028372	29741-00-2
C028373	77462-59-0
C028374	77430-00-3
C028377	75536-70-8
C028380	1806-34-4
C028383	455-24-3
C028384	455-19-6
C028385	349-95-1
C028386	35850-22-7
C028387	36930-65-1
C028389	59995-91-4
C028390	60112-10-9
C028395	74890-32-7
C028397	2508-84-1
C028399	73847-63-9
C028407	80-71-7
C028414	76267-49-7
C028415	76267-50-0
C028416	76298-90-3
C028417	76298-89-0
C028418	33308-41-7
C028422	69427-81-2
C028423	31363-03-8
C028424	36680-08-7
C028429	56985-32-1
C028434	575-81-5
C028439	72012-09-0
C028452	1340-45-0
C028456	74315-46-1
C028461	77337-54-3
C028462	38603-25-7
C028465	24645-80-5
C028468	79517-78-5
C028469	76474-52-7
C028470	53092-90-3
C028471	76122-20-8
C028472	76122-21-9
C028474	76150-91-9
C028476	67971-73-7
C028478	57354-65-1
C028481	629-15-2
C028482	628-35-3
C028483	33141-15-0
C028486	77267-12-0
C028487	67774-31-6
C028489	61034-40-0
C028492	72040-49-4
C028493	76806-95-6
C028494	24340-35-0
C028510	77323-26-3
C028512	20778-16-9
C028518	75319-56-1
C028524	23082-12-4
C028528	28453-34-1
C028529	79619-29-7
C028533	19375-33-8
C028534	76775-49-0
C028535	76775-55-8
C028536	76417-82-8
C028539	53303-84-7
C028540	76461-19-3
C028552	76199-24-1
C028557	76960-26-4
C028563	2156-71-0
C028568	75788-76-0
C028572	55070-01-4
C028576	74796-01-3
C028578	74764-35-5
C028579	78281-08-0
C028585	76808-18-9
C028591	36171-39-8
C028592	30418-59-8
C028595	31685-97-9
C028602	72957-43-8
C028605	61064-89-9
C028606	76678-86-9
C028607	76678-87-0
C028608	62682-46-6
C028609	75375-52-9
C028613	73297-82-2
C028617	12672-29-6
C028624	77321-48-3
C028626	67340-72-1
C028629	9036-92-4
C028630	75983-74-3
C028637	65686-11-5
C028638	37115-45-0
C028648	1320-18-9
C028650	24386-95-6
C028651	1762-26-1
C028654	80146-09-4
C028655	76723-44-9
C028659	66975-11-9
C028660	68053-16-7
C028661	69279-85-2
C028662	71812-49-2
C028667	64176-54-1
C028671	52012-19-8
C028672	37248-06-9
C028681	78801-18-0
C028683	53669-72-0
C028685	25136-53-2
C028692	26519-91-5
C028698	73243-41-1
C028703	60179-83-1
C028705	68439-86-1
C028708	37263-45-9
C028709	73981-53-0
C028710	76630-71-2
C028711	66167-97-3
C028712	61086-23-5
C028717	76496-10-1
C028718	75909-25-0
C028719	76310-14-0
C028720	64099-44-1
C028721	30364-60-4
C028722	70539-42-3
C028723	19745-72-3
C028724	77209-77-9
C028725	77165-74-3
C028730	65057-32-1
C028731	53933-35-0
C028737	61445-54-3
C028744	80049-85-0
C028745	63393-93-1
C028747	77164-65-9
C028753	77092-93-4
C028754	77035-70-2
C028755	77538-50-2
C028765	1615-91-4
C028767	76540-25-5
C028776	8060-90-0
C028778	60407-94-5
C028783	67542-43-2
C028788	69828-00-8
C028789	80362-02-3
C028792	79568-96-0
C028799	64158-84-5
C028800	60748-45-0
C028802	75607-76-0
C028809	76341-59-8
C028810	53949-18-1
C028814	75639-30-4
C028816	75660-90-1
C028817	25255-10-1
C028821	74191-22-3
C028825	62317-15-1
C028826	31276-62-7
C028827	25656-90-0
C028828	51391-98-1
C028829	60604-93-5
C028835	77271-56-8
C028837	76622-26-9
C028840	76960-27-5
C028842	79236-56-9
C028843	572-96-3
C028844	76712-83-9
C028845	9004-89-1
C028853	76080-85-8
C028856	5720-12-7
C028862	76020-77-4
C028863	75917-95-2
C028864	79568-74-4
C028869	55575-17-2
C028870	40026-13-9
C028871	74555-72-9
C028875	37962-64-4
C028877	73413-78-2
C028881	54651-57-9
C028882	54687-66-0
C028883	77403-97-5
C028888	67269-08-3
C028890	37206-04-5
C028893	34970-65-5
C028894	77465-73-7
C028901	4250-90-2
C028902	77271-42-2
C028903	77271-98-8
C028905	77107-75-6
C028906	51609-42-8
C028907	69670-54-8
C028908	9034-83-7
C028910	76425-74-6
C028915	33886-20-3
C028916	33780-80-2
C028918	69380-11-6
C028919	23280-73-1
C028920	77139-82-3
C028923	77275-80-0
C028924	70552-60-2
C028925	76733-03-4
C028937	72702-76-2
C028938	580-02-9
C028955	61866-09-9
C028956	75059-08-4
C028959	79449-95-9
C028962	70873-84-6
C028965	63250-09-9
C028967	706-78-5
C028976	22168-29-2
C028977	75499-52-4
C028980	74141-69-8
C028981	74141-68-7
C028986	77030-45-6
C028987	76808-14-5
C028988	76341-47-4
C028991	77193-78-3
C028997	1942-46-7
C028999	53757-28-1
C029002	54480-08-9
C029003	60650-92-2
C029007	8058-62-6
C029015	55128-83-1
C029016	26123-45-5
C029021	39937-47-8
C029023	77430-90-1
C029032	4701-54-6
C029037	49785-67-3
C029041	64595-66-0
C029042	79817-45-1
C029043	75496-34-3
C029044	75496-35-4
C029051	80063-35-0
C029053	79735-36-7
C029056	67148-11-2
C029059	79682-29-4
C029064	74599-88-5
C029066	59156-98-8
C029067	79682-28-3
C029068	78308-32-4
C029069	34812-73-2
C029070	76487-32-6
C029071	77466-76-3
C029072	79817-42-8
C029078	79735-35-6
C029080	39442-77-8
C029083	58220-71-6
C029088	78213-27-1
C029089	29809-16-3
C029090	78213-30-6
C029097	3836-01-9
C029098	78094-12-9
C029099	78094-13-0
C029102	76313-96-7
C029111	77254-85-4
C029121	75670-13-2
C029122	75792-61-9
C029124	63710-43-0
C029125	77162-70-0
C029127	76775-50-3
C029128	76760-06-0
C029129	76819-95-9
C029137	25491-28-5
C029141	950-99-2
C029149	74749-30-7
C029154	62895-33-4
C029158	79568-72-2
C029159	59189-13-8
C029160	77087-97-9
C029167	7759-35-5
C029169	79568-73-3
C029173	58273-72-6
C029175	78233-48-4
C029183	64420-40-2
C029187	79682-25-0
C029188	2669-09-2
C029190	50990-45-9
C029191	68112-29-8
C029192	7325-88-4
C029193	76314-99-3
C029196	51900-85-7
C029198	18922-88-8
C029200	77280-68-3
C029202	27766-45-6
C029206	77554-83-7
C029209	33018-78-9
C029214	77162-07-3
C029215	69845-43-8
C029219	1976-45-0
C029223	61074-05-3
C029226	77732-98-0
C029227	52373-83-8
C029228	4956-05-2
C029229	1136-94-3
C029230	60398-23-4
C029232	12168-52-4
C029233	39457-37-9
C029234	59489-59-7
C029235	53760-20-6
C029244	15297-92-4
C029249	56632-74-7
C029250	67128-86-3
C029251	73468-77-6
C029253	59043-70-8
C029254	71144-39-3
C029262	46026-75-9
C029266	134-11-2
C029269	675-21-8
C029272	77171-72-3
C029273	67030-27-7
C029275	31384-90-4
C029276	35919-91-6
C029278	62780-15-8
C029283	73303-58-9
C029284	77204-95-6
C029286	32551-34-1
C029287	37895-46-8
C029288	32551-33-0
C029289	37895-45-7
C029290	8008-93-3
C029298	13312-78-2
C029301	64367-04-0
C029314	77249-82-2
C029315	77249-81-1
C029317	77323-91-2
C029318	77318-34-4
C029320	15986-31-9
C029325	78414-55-8
C029326	36875-25-9
C029327	79682-26-1
C029328	79682-27-2
C029330	76298-40-3
C029332	4836-66-2
C029334	316-85-8
C029335	10120-31-7
C029336	76948-31-7
C029338	77117-73-8
C029342	76021-83-5
C029344	79817-43-9
C029346	72467-44-8
C029348	41930-15-8
C029349	76930-49-9
C029353	37294-28-3
C029357	64655-48-7
C029358	76936-87-3
C029359	41486-94-6
C029362	76971-20-5
C029363	77101-32-7
C029371	5270-73-5
C029373	77012-53-4
C029375	76939-72-5
C029379	76994-60-0
C029384	76444-16-1
C029393	52085-78-6
C029395	72467-67-5
C029396	52664-12-7
C029398	78112-02-4
C029399	65114-63-8
C029400	59948-35-5
C029409	79817-46-2
C029411	79682-30-7
C029412	65907-88-2
C029414	71696-92-9
C029418	57828-25-8
C029420	4687-94-9
C029425	20619-80-1
C029427	71330-40-0
C029428	77114-81-9
C029434	4229-69-0
C029440	66357-17-3
C029441	41670-62-6
C029442	57731-85-8
C029445	50926-06-2
C029452	25593-72-0
C029453	77928-71-3
