eidos	UN/properties/distance	sofia	events1/Movement/Transportation	0.18486335267794157
eidos	UN/properties/distance	sofia	entities/Information_Sources	0.130134447971042
eidos	UN/properties/distance	sofia	entities/Agriculture/Food	0.11527409183476965
eidos	UN/properties/distance	sofia	entities/Agriculture/Chemical_Substances	0.10811389871438758
eidos	UN/properties/distance	sofia	events2/Information_Manag/Communicate	0.10754019416477628
eidos	UN/properties/distance	sofia	events1/Conflict/Attack	0.10339684161496318
eidos	UN/properties/distance	sofia	events1/Produce/Manufacture	0.0928790264928473
eidos	UN/properties/distance	sofia	entities/Leadership/Community	0.09068462998098258
eidos	UN/properties/distance	sofia	events1/Produce/Agriculture	0.0858306220424731
eidos	UN/properties/distance	sofia	events2/Forecasting/Trend	0.08073875446957984
eidos	UN/properties/distance	sofia	events2/Information_Manag/Cogn_Process	0.07956374942557506
eidos	UN/properties/distance	sofia	entities/Economy/Money	0.07849401880228868
eidos	UN/properties/distance	sofia	events1/Death/Death	0.07734250936567663
eidos	UN/properties/distance	sofia	events2/Forecasting/Risk	0.06503350384300602
eidos	UN/properties/distance	sofia	events1/Accessibility/Accessibility	0.05957277194784231
eidos	UN/properties/distance	sofia	entities/Law_Policy	0.05825911524648983
eidos	UN/properties/distance	sofia	entities/Leadership/Government	0.0577915571831154
eidos	UN/properties/distance	sofia	events2/Forecasting/Likelihood	0.0537950954717522
eidos	UN/properties/distance	sofia	entities/Leadership/Corporation	0.05081023307500528
eidos	UN/properties/distance	sofia	entities/Location/Geopolitical	0.04893255845584908
eidos	UN/properties/distance	sofia	events1/Conflict/Hostility	0.0467247089260715
eidos	UN/properties/distance	sofia	entities/Sciences_Education	0.042981103194239534
eidos	UN/properties/distance	sofia	events2/Information_Manag/Emotion	0.04206131252926469
eidos	UN/properties/distance	sofia	events1/Movement/Human_Migration	0.026590630588384755
eidos	UN/properties/distance	sofia	events1/Health/Famine	0.025441729847354173
eidos	UN/properties/distance	sofia	events2/Crisis/Crisis	0.015871713231574592
eidos	UN/properties/distance	sofia	events1/Economy/Commerce	0.012689149471340543
eidos	UN/properties/distance	sofia	events1/Economy/Market	0.00770219800890709
eidos	UN/properties/distance	sofia	events1/Health/Medicine	0.0019453683981910572
eidos	UN/properties/distance	sofia	events2/Assistance/Assistance	-0.02402609330309117
eidos	UN/properties/area	sofia	entities/Locales/Natural_features	0.4838549463035772
eidos	UN/properties/area	sofia	events1/Produce/Agriculture	0.4477429064640449
eidos	UN/properties/area	sofia	entities/Agriculture/Animals	0.41560074576428097
eidos	UN/properties/area	sofia	entities/Locales/Artificial	0.4134293086372238
eidos	UN/properties/area	sofia	entities/Leadership/Community	0.23991872382895849
eidos	UN/properties/area	sofia	events1/Natural_Phenomena/Weather	0.234531754344863
eidos	UN/properties/area	sofia	entities/Agriculture/Chemical_Substances	0.23236763978713726
eidos	UN/properties/area	sofia	entities/Agriculture/Food	0.21547986124044116
eidos	UN/properties/area	sofia	entities/Industrial_Artifacts	0.2072749607538819
eidos	UN/properties/area	sofia	events1/Movement/Transportation	0.1897715391965014
eidos	UN/properties/area	sofia	entities/Sciences_Education	0.18195891542852052
eidos	UN/properties/area	sofia	events1/Produce/Manufacture	0.17037919050762373
eidos	UN/properties/area	sofia	entities/Leadership/Government	0.16803888329369754
eidos	UN/properties/area	sofia	events1/Economy/Commerce	0.15322694219632751
eidos	UN/properties/area	sofia	entities/Information_Sources	0.14873376923916434
eidos	UN/properties/area	sofia	entities/Leadership/Corporation	0.14476562628123915
eidos	UN/properties/area	sofia	events1/Economy/Market	0.14200216151720507
eidos	UN/properties/area	sofia	entities/Economy/Money	0.1418295509333232
eidos	UN/properties/area	sofia	events2/Forecasting/Trend	0.11623652627446276
eidos	UN/properties/area	sofia	events1/Movement/Human_Migration	0.09710549491585652
eidos	UN/properties/area	sofia	events1/Conflict/Attack	0.0924338472495129
eidos	UN/properties/area	sofia	events1/Accessibility/Accessibility	0.09071392427576676
eidos	UN/properties/area	sofia	events1/Health/Medicine	0.074059906601351
eidos	UN/properties/area	sofia	events2/Forecasting/Risk	0.0692414701507276
eidos	UN/properties/area	sofia	events1/Health/Famine	0.06822741340679704
eidos	UN/properties/area	sofia	events2/Forecasting/Likelihood	0.05237872589368258
eidos	UN/properties/area	sofia	entities/Law_Policy	0.05031437864152383
eidos	UN/properties/area	sofia	entities/Location/Geopolitical	0.04168109450174418
eidos	UN/properties/area	sofia	events2/Assistance/Assistance	0.02538240852020842
eidos	UN/properties/area	sofia	events2/Information_Manag/Communicate	0.02465672669671367
eidos	UN/properties/area	sofia	events2/Crisis/Crisis	0.02426184338490095
eidos	UN/properties/area	sofia	events1/Death/Death	0.01790632094728762
eidos	UN/properties/area	sofia	events2/Information_Manag/Cogn_Process	0.012313582616324557
eidos	UN/properties/area	sofia	events2/Information_Manag/Emotion	0.004981532951757878
eidos	UN/properties/area	sofia	events1/Conflict/Hostility	-0.0022691176820530635
eidos	UN/properties/weight	sofia	entities/Agriculture/Food	0.3477542985789098
eidos	UN/properties/weight	sofia	entities/Agriculture/Chemical_Substances	0.3176928765386657
eidos	UN/properties/weight	sofia	entities/Economy/Money	0.26813537726934966
eidos	UN/properties/weight	sofia	entities/Agriculture/Animals	0.21663171742961973
eidos	UN/properties/weight	sofia	entities/Industrial_Artifacts	0.20952483113863388
eidos	UN/properties/weight	sofia	entities/Locales/Natural_features	0.19460308752177896
eidos	UN/properties/weight	sofia	entities/Locales/Artificial	0.17723231159342784
eidos	UN/properties/weight	sofia	events1/Natural_Phenomena/Weather	0.155215710020063
eidos	UN/properties/weight	sofia	events2/Forecasting/Trend	0.1541320082799507
eidos	UN/properties/weight	sofia	events2/Forecasting/Risk	0.1531312699538467
eidos	UN/properties/weight	sofia	events1/Movement/Transportation	0.1520983341509207
eidos	UN/properties/weight	sofia	events1/Economy/Market	0.13100488388699166
eidos	UN/properties/weight	sofia	events1/Produce/Manufacture	0.13100222401619713
eidos	UN/properties/weight	sofia	events1/Health/Medicine	0.1301225549503746
eidos	UN/properties/weight	sofia	events2/Forecasting/Likelihood	0.12790162612620914
